dimension,threads,row_time,column_time
4096,1,.04350996017475000000,.14052420854575000000
4096,2,.09228187799450000000,.17393696308100000000
4096,4,.05488801002500000000,.11138796806350000000
4096,8,.15528178215000000000,.14238548278800000000
4096,16,.37085926532725000000,.26071327924750000000
