dimension,threads,row_time,column_time
8192,1,.17265099287075000000,1.09228402376200000000
8192,2,.08782517910000000000,.54869073629375000000
8192,4,.07028698921200000000,.32500380277625000000
8192,8,.23825675249125000000,.40784072875975000000
8192,16,.59812420606600000000,.57316994667025000000
