dimension,threads,row_time,column_time
4096,1,.04347354173650000000,.14069819450350000000
4096,2,.02676457166650000000,.06752854585650000000
4096,4,.02496421337150000000,.04051053524000000000
4096,8,.10887825489025000000,.08145499229450000000
4096,16,.29907673597325000000,.15703481435775000000
