dimension,threads,row_time,column_time
16384,1,.69007951021175000000,4.58202493190750000000
16384,2,.31488490104675000000,2.33745801448800000000
16384,4,.21106576919575000000,1.48685216903675000000
16384,8,.54526025056850000000,1.63300263881650000000
16384,16,1.27434647083300000000,1.91943442821500000000
