dimension,threads,row_time,column_time
64,1,.00002950429925000000,.00002980232250000000
64,2,.00033760070800000000,.00023806095125000000
64,4,.00086116790775000000,.00097054243100000000
64,8,.00729548931125000000,.00513929128650000000
64,16,.01207274198550000000,.00551795959475000000
