dimension,threads,row_time,column_time
16384,1,.69002121686975000000,4.57535374164550000000
16384,2,.31169146299350000000,2.33117330074300000000
16384,4,.18773508071900000000,1.37640053033825000000
16384,8,.55449169874200000000,1.56058198213575000000
16384,16,1.48353552818300000000,1.98852527141575000000
