dimension,threads,row_time,column_time
8192,1,.17257916927325000000,1.08182692527750000000
8192,2,.08752042055150000000,.53045964241025000000
8192,4,.05720406770725000000,.27298253774650000000
8192,8,.24652951955800000000,.42070096731175000000
8192,16,.68347674608250000000,.63393026590350000000
