dimension,threads,row_time,column_time
4096,1,.04353731870650000000,.14030504226675000000
4096,2,.02651166915875000000,.06619697809225000000
4096,4,.01961326599100000000,.03606528043750000000
4096,8,.11304700374600000000,.11759859323525000000
4096,16,.32579302787800000000,.21026927232750000000
