dimension,threads,row_time,column_time
1024,1,.00336223840700000000,.00579202175125000000
1024,2,.00367248058300000000,.00430601835225000000
1024,4,.00326746702175000000,.00312477350225000000
1024,8,.03077250719075000000,.02067297697075000000
1024,16,.08840572834025000000,.04438316822075000000
