dimension,threads,row_time,column_time
4096,1,.04336029291150000000,.13950997591025000000
4096,2,.02642405033125000000,.06644004583350000000
4096,4,.01968151330950000000,.03543901443500000000
4096,8,.11931496858600000000,.11402249336250000000
4096,16,.32431495189675000000,.20099461078650000000
