dimension,threads,row_time,column_time
64,1,.00002998113625000000,.00003069639200000000
64,2,.00072544813175000000,.00047320127500000000
64,4,.00085908174500000000,.00063526630400000000
64,8,.01021879911425000000,.00419455766675000000
64,16,.01366478204725000000,.00722444057500000000
