dimension,threads,row_time,column_time
16384,1,.68933755159375000000,4.55953526496900000000
16384,2,.31190925836575000000,2.34370774030675000000
16384,4,.19106727838500000000,1.37180042266825000000
16384,8,.54553347826000000000,1.54662472009650000000
16384,16,1.42873805761325000000,1.93420296907425000000
