dimension,threads,row_time,column_time
8192,1,.17268741130825000000,1.08422172069550000000
8192,2,.08690023422225000000,.53331875801100000000
8192,4,.05726754665375000000,.27304977178575000000
8192,8,.25561881065375000000,.44122594594950000000
8192,16,.68904733657825000000,.61557948589325000000
