dimension,threads,row_time,column_time
16384,1,.69069498777375000000,4.56488806009300000000
16384,2,3.69976377487150000000,12.75983858108525000000
16384,4,3.92916905879950000000,8.28552198410025000000
16384,8,4.21887975931200000000,8.46239978075000000000
16384,16,4.85849082469950000000,8.77635419368750000000
