dimension,threads,row_time,column_time
1024,1,.00361603498450000000,.00592720508575000000
1024,2,.01589632034300000000,.02295851707450000000
1024,4,.01756608486150000000,.02065110206625000000
1024,8,.03764230012875000000,.03075355291375000000
1024,16,.11197102069875000000,.04542154073725000000
